0.000000,2225.250000
1.000000,2225.250000
2.000000,2246.500000
3.000000,2302.500000
5.000000,2261.250000
6.000000,2320.250000
8.000000,2250.250000
9.000000,2292.750000
10.000000,2281.500000
11.000000,2292.250000
12.000000,2243.250000
13.000000,2243.250000
14.000000,2229.250000
15.000000,2189.250000
16.000000,2217.250000
17.000000,2189.250000
18.000000,2148.750000
19.000000,2125.750000
20.000000,2061.250000
21.000000,2046.250000
22.000000,2074.750000
23.000000,2086.250000
24.000000,2051.750000
25.000000,1948.500000
26.000000,1973.750000
27.000000,2002.250000
28.000000,2022.250000
29.000000,2012.250000
30.000000,2004.250000
31.000000,2032.500000
32.000000,2050.500000
33.000000,2094.500000
34.000000,2076.500000
35.000000,2071.500000
36.000000,2115.500000
37.000000,2117.250000
38.000000,2078.500000
39.000000,2062.250000
42.000000,2107.500000
45.000000,2200.500000
46.000000,2223.750000
47.000000,2200.250000
50.000000,2215.500000
51.000000,2207.500000
54.000000,2243.500000
55.000000,2232.500000
56.000000,2192.250000
57.000000,2230.500000
58.000000,2194.250000
59.000000,2175.500000
60.000000,2199.000000
62.000000,2267.250000
63.000000,2287.500000
65.000000,2327.250000
69.000000,2295.250000
70.000000,2357.250000
71.000000,2380.750000
72.000000,2368.750000
73.000000,2419.250000
74.000000,2423.500000
75.000000,2447.250000
76.000000,2338.750000
77.000000,2383.500000
79.000000,2293.250000
82.000000,2262.000000
83.000000,2114.750000
84.000000,2114.750000
85.000000,2183.500000
86.000000,2163.500000
88.000000,2094.500000
89.000000,2094.500000
90.000000,2094.500000
91.000000,2104.000000
92.000000,2027.500000
93.000000,2100.250000
94.000000,2116.250000
95.000000,2080.500000
96.000000,2080.500000
97.000000,2005.250000
99.000000,1946.750000
100.000000,1990.750000
101.000000,2008.500000
103.000000,2010.250000
104.000000,2003.250000
105.000000,2036.500000
106.000000,1952.500000
107.000000,1952.500000
108.000000,1953.750000
109.000000,1950.750000
110.000000,1915.250000
111.000000,1828.250000
112.000000,1850.250000
113.000000,1910.750000
114.000000,1906.000000
116.000000,1945.250000
117.000000,1964.750000
118.000000,1967.250000
119.000000,1950.250000
120.000000,1930.500000
121.000000,1968.250000
122.000000,1900.750000
123.000000,1921.500000
124.000000,1908.250000
127.000000,1962.250000
128.000000,1923.750000
129.000000,1927.750000
130.000000,1932.500000
131.000000,1911.000000
132.000000,1945.500000
133.000000,1954.250000
134.000000,1976.500000
135.000000,1970.250000
136.000000,1966.500000
138.000000,2003.250000
139.000000,1990.750000
140.000000,2008.250000
141.000000,1946.750000
142.000000,1930.250000
143.000000,1975.000000
144.000000,2006.250000
145.000000,2008.250000
